h_booking_id,booking_datetime,checkin_date,checkout_date,hotel_id,hotel_country_code,hotel_live_date,hotel_star_rating,accommadation_type_name,charge_option,h_customer_id,customer_nationality,guest_is_not_the_customer,guest_nationality_country_name,no_of_adults,no_of_children,no_of_extra_bed,no_of_room,origin_country_code,language,original_selling_amount,original_payment_method,original_payment_type,original_payment_currency,is_user_logged_in,cancellation_policy_code,is_first_booking,request_nonesmoke,request_latecheckin,request_highfloor,request_largebed,request_twinbeds,request_airport,request_earlycheckin,cancellation_datetime,hotel_area_code,hotel_brand_code,hotel_chain_code,hotel_city_code
-5064762035490046798,2018-08-01 09:22:00,2018-08-24 00:00:00,2018-08-25 00:00:00,1630357,JP,2016-12-01 05:11:00,3.0,Hotel,Pay Later,5007402241979330086,South Korea,0,South Korea,1,0,0,1,KR,Korean,86.99,MasterCard,Credit Card,KRW,True,1D20P_100P,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-08-21,643,9.0,583.0,2249
7580537100265858112,2018-08-01 17:59:00,2018-08-09 00:00:00,2018-08-11 00:00:00,3091276,IN,2017-11-02 13:22:00,4.0,Hotel,Pay Now,3070936092597310026,China,0,China,1,0,0,1,CN,S.Chinese / Mainland,157.78,Visa,Credit Card,CNY,True,1D100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-08-01,1505,310.0,55.0,987
-3496619625725788886,2018-09-19 09:57:00,2018-09-27 00:00:00,2018-09-28 00:00:00,1160464,KR,2016-01-28 08:18:00,3.0,Hotel,Pay Now,6481621520634560032,South Korea,0,South Korea,2,0,0,1,KR,Korean,69.95,Visa,Credit Card,KRW,True,7D1N_100P,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2018-09-19,229,,,2459
-2214738635923991641,2018-08-14 01:13:00,2018-09-27 00:00:00,2018-09-30 00:00:00,48251,DE,2009-12-03 08:12:00,0.0,Hotel,Pay Later,2941515822186340067,Norway,0,Norway,1,0,0,1,NO,English,476.42,MasterCard,Credit Card,NOK,False,1D90P_90P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,284,,,1935
3480863533313504637,2018-09-15 07:58:00,2018-09-17 00:00:00,2018-09-19 00:00:00,4415552,JP,2018-01-31 10:41:00,3.5,Hotel,Pay Now,8012387838447470064,Taiwan,0,Taiwan,2,0,0,1,JP,T. Chinese / Taiwan,151.0,MasterCard,Credit Card,TWD,True,7D1N_3D50P_100P,False,,,,,,,,,3950,405.0,101.0,220
5484766721710905161,2018-05-15 20:57:00,2018-07-01 00:00:00,2018-07-03 00:00:00,168876,JP,2009-12-05 08:12:00,3.0,Hotel,Pay Now,3119230033170520059,South Korea,0,South Korea,4,0,0,1,KR,Korean,248.38,American Express,Credit Card,KRW,True,365D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,643,894.0,409.0,2249
5567572431927912161,2018-08-06 21:18:00,2018-08-10 00:00:00,2018-08-12 00:00:00,306119,MY,2012-05-10 15:28:00,4.0,Hotel,Pay Now,5393497109408830063,Singapore,0,Singapore,2,0,0,1,US,English,108.32,Visa,Credit Card,SGD,True,365D100P_100P,False,,,,,,,,,5105,,,1315
3190873859320828171,2018-09-01 14:49:00,2018-09-02 00:00:00,2018-09-03 00:00:00,256056,TH,2011-03-12 07:26:00,4.0,Hotel,Pay Now,6203965101138350059,South Korea,1,South Korea,2,0,0,1,KR,Korean,55.41,Visa,Credit Card,KRW,False,365D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2213,,,447
6744545033730722154,2018-08-26 19:26:00,2018-09-08 00:00:00,2018-09-10 00:00:00,3076702,TH,2017-11-02 12:19:00,3.0,Hostel,Pay Now,950681243377980023,Indonesia,0,Indonesia,1,0,0,1,MM,English,28.2,MasterCard,Credit Card,USD,True,7D100P,False,,,,,,,,,3747,,,2477
5054977766936590025,2018-08-01 11:29:00,2018-08-13 00:00:00,2018-08-15 00:00:00,862346,CN,2015-02-16 16:28:00,3.5,Hotel,Pay Later,9001886451355630006,Philippines,1,Philippines,2,0,0,1,PH,English,81.84,MasterCard,Credit Card,PHP,True,1D1N_1N,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,2945,,,1285
-6504400545555475387,2018-08-16 15:03:00,2018-08-16 00:00:00,2018-08-18 00:00:00,446635,KR,2013-04-12 15:52:00,4.0,Hotel,Pay Now,8940576269782490053,South Korea,0,South Korea,2,0,0,1,KR,Korean,149.84,MasterCard,Credit Card,KRW,False,365D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4350,,,731
5632542415574419196,2018-08-01 23:29:00,2018-08-04 00:00:00,2018-08-05 00:00:00,781598,ES,2014-11-27 17:49:00,4.0,Hotel,Pay Now,5850096799423550022,Kuwait,1,Kuwait,2,0,0,1,KW,Arabic,149.18,Visa,Credit Card,KWD,True,365D100P_100P,False,,,,,,,,,3156,481.0,600.0,953
583609252159525873,2018-05-18 12:12:00,2018-08-17 00:00:00,2018-08-19 00:00:00,285508,TH,2011-08-26 15:10:00,4.0,Resort,Pay Now,6171103259971170087,India,1,India,2,0,0,1,IN,English / United Kingdom,139.7,MasterCard,Credit Card,INR,True,365D100P_100P,False,,,,,,,,,1651,324.0,290.0,2649
-2565017393349017969,2018-07-30 18:30:00,2018-08-07 00:00:00,2018-08-08 00:00:00,43159,KR,2009-06-28 02:02:00,4.0,Hotel,Pay Now,5760324969720530054,Japan,0,Japan,2,0,0,1,JP,Japanese,70.53,MasterCard,Credit Card,JPY,True,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3612,,,2799
5902610884751204606,2018-08-06 22:01:00,2018-08-06 00:00:00,2018-08-07 00:00:00,478871,ES,2011-07-04 14:45:00,1.0,Hotel,Pay Now,1861126126059680021,Italy,0,Italy,4,0,0,1,IT,Italian,138.92,MasterCard,Credit Card,EUR,False,365D100P_100P,True,,,,,,,,,2455,,,1485
999533166416498502,2018-06-13 01:39:00,2018-09-09 00:00:00,2018-09-11 00:00:00,295166,MY,2012-01-12 10:03:00,1.5,Hotel,Pay Later,4463626848262040005,Malaysia,0,Malaysia,2,0,0,1,MY,English,40.48,Visa,Credit Card,MYR,True,14D1N_100P,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3302,,,2240
-7234542528394527776,2018-09-19 15:37:00,2018-09-25 00:00:00,2018-09-28 00:00:00,4033697,JP,2017-12-27 07:29:00,3.5,Hotel,Pay Now,6993877660919010039,UNKNOWN,0,China,4,0,0,1,CN,S.Chinese / Mainland,343.67,Alipay,Credit Card,CNY,True,14D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4344,,,220
8178564118535732643,2018-06-25 11:05:00,2018-08-28 00:00:00,2018-08-30 00:00:00,248130,MY,2011-01-19 07:30:00,3.0,Resort,Pay Later,927726615461530048,Malaysia,0,Malaysia,2,0,0,1,MY,English,230.86,MasterCard,Credit Card,MYR,False,1D1N_1N,False,,,,,,,,2018-08-09,3215,,,1254
-7447939302831596056,2018-08-19 17:39:00,2018-08-19 00:00:00,2018-08-20 00:00:00,1517435,KR,2016-09-29 11:58:00,3.0,Hotel,Pay Now,542685858190960033,New Zealand,0,New Zealand,1,0,0,1,KR,English,33.05,Visa,Credit Card,KRW,True,1D1N_1N,False,,,,,,,,,3612,,,2799
-6180281017156679402,2018-07-25 19:07:00,2018-08-19 00:00:00,2018-08-21 00:00:00,871198,MY,2015-03-13 14:56:00,3.0,Hotel,Pay Later,6922791634981410006,Malaysia,0,Malaysia,2,0,0,1,MY,English,34.6,Visa,Credit Card,MYR,True,3D1N_1N,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-07-26,4364,,,1315
-8211123042750730707,2018-08-19 21:58:00,2018-08-19 00:00:00,2018-08-20 00:00:00,2977227,ID,2017-10-12 11:03:00,4.0,Hotel,Pay Now,3874624320315630025,Indonesia,1,Indonesia,2,0,0,1,ID,Indonesian,33.48,Visa,Credit Card,IDR,False,1D100P,False,,,,,,,,,4286,,,1147
6610862202799109907,2018-08-31 09:48:00,2018-09-22 00:00:00,2018-09-23 00:00:00,616467,GB,2014-04-01 16:17:00,0.0,Guest House / Bed & Breakfast,Pay Now,621675827963210049,Hong Kong,0,Hong Kong,1,0,0,1,HK,T.Chinese / Hongkong,58.54,American Express,Credit Card,HKD,True,1D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,5139,,,2106
1137045485812247555,2018-08-12 20:04:00,2018-08-18 00:00:00,2018-08-19 00:00:00,52151,TH,2013-09-20 08:04:00,4.0,Hotel,Pay Now,6352818625345540042,Thailand,0,Thailand,2,0,0,1,TH,Thai,122.35,Visa,Credit Card,THB,True,365D100P_100P,False,,,,,,,,,2213,481.0,600.0,447
2374389862753242019,2018-06-26 22:51:00,2018-09-05 00:00:00,2018-09-08 00:00:00,3091659,JP,2017-11-02 13:23:00,3.0,Hotel,Pay Now,1210219168036580021,China,1,Macau,3,0,0,1,KR,T.Chinese / Hongkong,465.63,Visa,Credit Card,HKD,True,2D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,5045,926.0,635.0,1572
2844330180472452097,2018-02-27 13:34:00,2018-08-01 00:00:00,2018-08-04 00:00:00,488221,JP,2015-01-30 08:04:00,4.0,Hotel,Pay Now,6497528536796260074,United States of America,0,United States,2,0,0,1,US,English,262.2,Visa,Credit Card,USD,True,1D1N_1N,False,,,,,,,,2018-02-27,2884,505.0,643.0,2264
1760027635268182656,2018-06-19 11:07:00,2018-07-07 00:00:00,2018-07-10 00:00:00,2154386,TW,2017-04-01 22:31:00,0.0,Hotel,Pay Now,5612350509228910082,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,212.08,UNKNOWN,Credit Card,TWD,True,14D100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-26,768,,,277
-2664321026086763284,2018-04-17 18:50:00,2018-07-25 00:00:00,2018-08-03 00:00:00,546352,ID,2014-01-07 10:50:00,4.0,Hotel,Pay Now,1948854812184550019,Australia,0,Australia,2,1,0,2,AU,English,697.15,Visa,Credit Card,AUD,True,365D100P_100P,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5608,,,1816
7158850720146306904,2018-08-07 10:35:00,2018-09-08 00:00:00,2018-09-11 00:00:00,1095249,KH,2015-10-20 15:51:00,4.0,Hotel,Pay Now,3403039646291800000,Philippines,0,Philippines,2,0,0,1,PH,English,50.52,Visa,Credit Card,GBP,True,3D1N_100P,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,2265,,,2224
4108217306756654065,2018-08-25 12:16:00,2018-09-15 00:00:00,2018-09-16 00:00:00,686419,MY,2014-07-21 16:52:00,3.0,Hotel,Pay Later,8121548653946530089,Malaysia,0,Malaysia,2,2,0,1,MY,English,37.78,Visa,Credit Card,MYR,True,1D1N_1N,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2849,,,2240
1012437134212335372,2018-06-30 20:23:00,2018-08-26 00:00:00,2018-08-28 00:00:00,781116,TW,2014-11-23 13:32:00,3.0,Hostel,Pay Later,1704820029128020005,Hong Kong,0,Hong Kong,1,0,0,1,HK,T. Chinese / Taiwan,96.96,Visa,Credit Card,HKD,False,3D1N_1N,False,,,,,,,,2018-07-13,3006,,,950
-4496563514370506780,2018-06-29 21:22:00,2018-09-13 00:00:00,2018-09-17 00:00:00,1160464,KR,2016-01-28 08:18:00,3.0,Hotel,Pay Now,2066560102811740038,South Korea,1,South Korea,2,0,0,1,KR,Korean,293.42,Visa,Credit Card,KRW,False,7D1N_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-07-03,229,,,2459
-6840145119237283335,2018-08-28 20:30:00,2018-08-28 00:00:00,2018-08-30 00:00:00,1147129,MY,2015-11-30 15:06:00,4.0,Hotel,Pay Now,1623247929035710077,Malaysia,0,Malaysia,2,0,0,1,MY,English,158.48,MasterCard,Credit Card,MYR,True,2D1N_100P,False,,,,,,,,,2553,481.0,600.0,2667
5918452150375628780,2018-05-26 14:35:00,2018-08-03 00:00:00,2018-08-08 00:00:00,96264,JP,2010-02-24 08:35:00,3.0,Hotel,Pay Later,5418284115431880005,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,539.2,Visa,Credit Card,TWD,True,7D50P_1D100P_100P,False,,,,,,,,2018-05-26,4625,,,1403
-2469233972526223301,2018-08-27 20:09:00,2018-08-28 00:00:00,2018-08-29 00:00:00,1094150,TH,2015-09-29 10:52:00,4.0,Hotel,Pay Now,394091510455540033,Thailand,0,Thailand,2,0,0,1,TH,Thai,75.69,Visa,Credit Card,THB,True,14D100P_100P,False,,,,,,,,,5398,,,2008
-3961705849440287445,2018-09-19 15:28:00,2018-09-24 00:00:00,2018-09-25 00:00:00,479218,JP,2014-12-18 08:04:00,4.0,Ryokan,Pay Now,2849688789999840090,China,1,China,3,0,0,1,CN,S.Chinese / Mainland,456.16,Alipay,Credit Card,CNY,True,3D1N_100P,False,,,,,,,,,5417,,,2114
-2030198277786483547,2018-07-15 20:21:00,2018-07-17 00:00:00,2018-07-19 00:00:00,111867,AT,2015-05-26 20:01:00,3.0,Hotel,Pay Now,6973534392974440088,Switzerland,0,Switzerland,1,0,0,1,CH,English,107.67,MasterCard,Credit Card,EUR,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,2492,868.0,2.0,535
-7222391908386446568,2018-07-19 17:34:00,2018-09-07 00:00:00,2018-09-12 00:00:00,921912,KR,2015-05-07 15:31:00,3.0,Hotel,Pay Later,7709445433772120065,Vietnam,0,Vietnam,4,0,0,2,VN,Vietnamese,1002.56,Visa,Credit Card,VND,True,3D1N_1N,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-08-13,3612,,,2799
8019887401128515020,2018-08-31 12:30:00,2018-09-05 00:00:00,2018-09-06 00:00:00,240546,JP,2013-08-06 10:04:00,4.0,Hotel,Pay Now,3132300548738170041,South Korea,0,South Korea,1,0,0,1,KR,Korean,126.07,Visa,Credit Card,KRW,False,1D1N_1N,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5602,777.0,181.0,1403
9171080182365114379,2018-07-26 17:15:00,2018-08-19 00:00:00,2018-08-20 00:00:00,1441238,HK,2016-09-16 21:19:00,4.0,Hotel,Pay Now,6768994062227660037,China,0,China,2,0,0,1,CN,S.Chinese / Mainland,183.54,Visa,Credit Card,CNY,True,25D100P,False,,,,,,,,,723,,,142
8008172483659712633,2018-09-12 01:43:00,2018-09-12 00:00:00,2018-09-13 00:00:00,788197,ID,2014-12-18 15:58:00,4.0,Hotel,Pay Now,5983892949739910026,Indonesia,0,Indonesia,2,0,0,1,ID,Indonesian,33.74,Visa,Credit Card,IDR,False,7D1N_100P,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,3812,,,997
5786219239336641977,2018-04-01 20:17:00,2018-07-17 00:00:00,2018-07-22 00:00:00,268734,GB,2014-09-05 17:25:00,4.5,Serviced Apartment,Pay Later,1758072231459910046,Singapore,1,Singapore,2,0,0,1,SG,English,1181.23,Visa,Credit Card,SGD,True,2D100P_1N,False,,,,,,,,,1083,,,297
-5375545103625606028,2018-06-25 10:17:00,2018-08-15 00:00:00,2018-08-18 00:00:00,546303,TH,2013-11-12 10:25:00,3.0,Hotel,Pay Now,5545093601750110001,South Korea,0,South Korea,16,0,0,8,KR,Korean,1251.92,MasterCard,Credit Card,KRW,False,1D1N_1N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,3747,,,2477
8053678276797884085,2018-08-24 10:28:00,2018-08-26 00:00:00,2018-08-27 00:00:00,2604519,MY,2017-08-08 11:36:00,2.0,Hotel,Pay Now,1021474923846150041,Malaysia,0,Malaysia,2,0,0,1,MY,English,25.26,Hong Leong Connect,Credit Card,MYR,True,3D1N_1N,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4831,,94.0,407
239413886789870911,2018-06-13 17:03:00,2018-07-15 00:00:00,2018-07-20 00:00:00,3084610,JP,2017-11-02 12:55:00,4.0,Hotel,Pay Now,6754714678033050058,Russia,0,Russia,1,0,0,1,RU,Russian,504.35,MasterCard,Credit Card,RUB,True,2D100P,False,,,,,,,,2018-06-17,4185,505.0,643.0,1403
-1360647367483839089,2018-02-01 08:02:00,2018-08-21 00:00:00,2018-08-22 00:00:00,782117,DE,2014-12-12 15:00:00,3.0,Hotel,Pay Later,1071730599492090063,United Kingdom,0,United Kingdom,2,0,0,1,GB,English / United Kingdom,82.21,MasterCard,Credit Card,GBP,True,1D1N_1N,False,,,,,,,,2018-08-20,2835,583.0,675.0,1935
-6704098725908839780,2018-05-09 14:22:00,2018-09-17 00:00:00,2018-09-21 00:00:00,488863,JP,2015-03-13 08:38:00,3.5,Hotel,Pay Now,3745664728228370093,Taiwan,0,Taiwan,2,2,0,1,TW,T. Chinese / Taiwan,396.06,Visa,Credit Card,TWD,True,2D1N_1N,False,,,,,,,,2018-06-02,104,,335.0,2187
-1395713477863835572,2018-08-24 20:23:00,2018-08-24 00:00:00,2018-08-25 00:00:00,1156479,AU,2016-01-18 10:23:00,3.0,Hotel,Pay Now,4334613213683850095,Australia,0,Australia,2,0,0,1,AU,English,54.32,MasterCard,Credit Card,AUD,False,365D100P_100P,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4077,638.0,393.0,1775
-4594417784032545525,2018-07-29 17:44:00,2018-08-17 00:00:00,2018-08-19 00:00:00,529321,MO,2013-09-23 17:54:00,2.0,Guest House / Bed & Breakfast,Pay Now,4110706145329160080,South Korea,0,South Korea,2,0,0,1,KR,Korean,118.29,UnionPay - Creditcard,Credit Card,CNY,False,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,168,,,697
-3779127599017185117,2018-09-12 01:44:00,2018-09-12 00:00:00,2018-09-13 00:00:00,6452,HK,2009-06-28 02:02:00,4.0,Hotel,Pay Now,3476281626457240062,China,1,China,1,0,0,1,CN,S.Chinese / Mainland,130.28,UNKNOWN,Invoice,CNY,False,3D1N_1N,False,,,,,,,,,1192,,,142
-8696665817785026666,2018-09-26 09:30:00,2018-09-28 00:00:00,2018-09-30 00:00:00,5833,MY,2009-09-16 07:57:00,4.0,Resort,Pay Now,4323015068281150061,Malaysia,1,Malaysia,2,0,0,1,MY,English,118.03,Visa,Credit Card,MYR,True,365D100P_100P,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,2761,,,2797
-9041093281412485151,2018-07-12 08:51:00,2018-07-18 00:00:00,2018-07-21 00:00:00,1723222,ID,2017-01-17 15:56:00,5.0,Hotel,Pay Now,679497450314870055,UNKNOWN,0,Japan,2,0,0,1,JP,English,190.23,PayPal,Credit Card,JPY,True,365D100P_100P,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,432,110.0,601.0,88
7814050624009066436,2018-05-01 00:18:00,2018-08-31 00:00:00,2018-09-02 00:00:00,126340,GB,2009-06-28 02:02:00,2.0,Hotel,Pay Now,7242091348763260007,United Kingdom,0,United Kingdom,2,0,0,1,GB,English,128.3,Visa,Credit Card,GBP,False,365D100P_100P,False,,,,,,,,,3201,583.0,675.0,298
7368443763279850423,2018-09-24 13:22:00,2018-09-28 00:00:00,2018-09-29 00:00:00,3130048,PH,2017-11-06 16:38:00,2.0,Hotel,Pay Now,2769354232121990003,Australia,0,Australia,2,0,0,1,PH,English,47.95,MasterCard,Credit Card,AUD,False,3D100P,True,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,2746,,,619
7234545372676189823,2018-08-23 14:59:00,2018-08-24 00:00:00,2018-08-26 00:00:00,1094547,PH,2015-11-03 09:17:00,3.0,Hotel,Pay Now,7621276896485270030,UNKNOWN,0,China,3,1,0,1,PH,S.Chinese / Mainland,127.96,Alipay,Credit Card,CNY,True,365D100P_100P,True,,,,,,,,,2255,,,2268
-8556807706559616296,2018-08-24 16:01:00,2018-08-28 00:00:00,2018-08-30 00:00:00,84499,LA,2011-01-13 07:27:00,3.0,Resort,Pay Now,6203283299961230024,South Korea,0,South Korea,2,0,0,1,KR,Korean,65.94,Visa,Credit Card,KRW,True,7D1N_3D100P_100P,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4676,,,1068
-4412709616481951032,2018-06-29 19:34:00,2018-07-04 00:00:00,2018-07-06 00:00:00,305729,MY,2012-05-07 06:50:00,3.0,Resort,Pay Now,7954516304502990022,Malaysia,1,Malaysia,2,0,0,1,MY,English,94.54,Visa,Credit Card,MYR,True,7D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4217,,,2126
7147713935661591288,2018-06-30 00:46:00,2018-07-21 00:00:00,2018-07-29 00:00:00,666112,KR,2014-07-04 08:41:00,3.5,Apartment,Pay Now,1901585411316320019,United Kingdom,0,United Kingdom,2,0,0,1,GB,Korean,408.89,Visa,Credit Card,GBP,True,365D100P_100P,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4350,,,2799
5690524815160115614,2018-07-08 22:26:00,2018-07-18 00:00:00,2018-07-19 00:00:00,4638402,MY,2018-03-14 09:05:00,2.0,Hotel,Pay Now,8879118009988620080,South Korea,0,South Korea,2,0,0,1,KR,Korean,30.65,UnionPay - Creditcard,Credit Card,KRW,True,7D1N_100P,False,,,,,,,,,2553,,,2667
6933109747556799191,2018-07-24 21:46:00,2018-09-13 00:00:00,2018-09-16 00:00:00,529580,IN,2013-09-26 16:59:00,5.0,Hotel,Pay Later,8307880218332630057,India,0,India,2,0,0,1,IN,English,216.24,Visa,Credit Card,INR,True,3D1N_1N,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4590,50.0,675.0,2207
-2266370782545188192,2018-08-29 09:02:00,2018-08-29 00:00:00,2018-08-30 00:00:00,73821,MY,2009-06-28 02:02:00,4.0,Hotel,Pay Now,5706341059727480031,Hong Kong,0,Malaysia,2,0,0,1,MY,S.Chinese / Mainland,62.12,Visa,Credit Card,MYR,True,7D1N_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,4831,,,407
7619947678281075813,2018-06-21 11:24:00,2018-07-02 00:00:00,2018-07-03 00:00:00,3930400,TH,2017-12-24 05:01:00,4.0,Hotel,Pay Now,7300285900396790059,Philippines,0,Thailand,1,0,0,1,US,Thai,33.26,Visa,Credit Card,USD,False,4D100P_100P,False,,,,,,,,,4933,,,2477
-893111701614593794,2018-07-12 17:30:00,2018-08-15 00:00:00,2018-08-17 00:00:00,788408,KR,2014-12-22 16:20:00,4.0,Resort,Pay Later,4411369459933790050,South Korea,0,South Korea,2,0,0,1,KR,Korean,330.3,MasterCard,Credit Card,KRW,True,7D100P_100P,False,,,,,,,,,5157,,,2459
-6010154223129372325,2018-06-14 16:35:00,2018-09-22 00:00:00,2018-09-24 00:00:00,99066,JP,2010-02-05 08:13:00,4.0,Hotel,Pay Later,6742244869662300013,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,258.62,MasterCard,Credit Card,TWD,True,1D100P_100P,False,,,,,,,,2018-06-15,4625,,,1403
1931490007951540154,2018-06-11 11:14:00,2018-07-07 00:00:00,2018-07-08 00:00:00,187011,VN,2009-06-28 02:02:00,4.0,Hotel,Pay Later,2177307621141800057,Vietnam,1,Vietnam,4,0,0,2,VN,Vietnamese,126.6,MasterCard,Credit Card,VND,True,7D1N_100P,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,841,,,505
-1662235519819460354,2018-07-03 14:53:00,2018-08-20 00:00:00,2018-08-23 00:00:00,7263,JP,2009-06-28 02:02:00,5.0,Hotel,Pay Later,1879858147129230069,Singapore,1,Singapore,2,0,0,1,SG,English / Singapore,901.3,Visa,Credit Card,SGD,False,1D1N_100P,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4185,,,1403
-6460013230512427862,2018-06-01 17:01:00,2018-07-02 00:00:00,2018-07-04 00:00:00,63314,JP,2009-06-28 02:02:00,5.0,Hotel,Pay Now,2453664012729160003,China,0,China,2,0,0,1,CN,S.Chinese / Mainland,457.75,Visa,Credit Card,CNY,True,1D1N_1N,False,,,,,,,,2018-06-23,2267,87.0,103.0,1403
6951724686327352383,2018-09-05 14:06:00,2018-09-10 00:00:00,2018-09-11 00:00:00,522655,MY,2013-09-25 14:03:00,2.5,Apartment,Pay Later,7391972685223820039,Malaysia,0,Malaysia,6,0,0,1,MY,English / United Kingdom,59.66,Visa,Credit Card,MYR,True,1D1N_1N,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1617,,,287
1429533854936337163,2018-05-22 12:59:00,2018-09-25 00:00:00,2018-09-29 00:00:00,433394,MV,2013-02-10 14:04:00,2.0,Guest House / Bed & Breakfast,Pay Later,2234721376630460066,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,239.36,Visa,Credit Card,TWD,True,1D1N_1N,False,,,,,,,,,993,,,1990
-4269892529977182447,2018-07-10 20:01:00,2018-07-16 00:00:00,2018-07-20 00:00:00,71554,SG,2009-06-28 02:02:00,2.0,Hotel,Pay Now,2253990914082850047,Singapore,1,India,6,1,0,3,SG,English,816.47,Visa,Credit Card,SGD,True,365D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2713,,,437
2743926318212060190,2018-06-27 02:42:00,2018-07-10 00:00:00,2018-07-14 00:00:00,63321,TH,2009-06-28 02:02:00,5.0,Resort,Pay Now,6091624693956120019,Israel,0,Israel,2,0,0,1,IL,Hebrew,974.18,Visa,Credit Card,ILS,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,2791,,,252
5288763338335476137,2018-07-21 16:24:00,2018-08-16 00:00:00,2018-08-19 00:00:00,9125,JP,2010-07-08 07:40:00,5.0,Hotel,Pay Now,7502711522142120060,South Korea,0,South Korea,2,2,0,1,KR,Korean,646.75,Visa,Credit Card,KRW,True,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4463,80.0,119.0,2567
-126474486210699512,2018-09-26 10:10:00,2018-09-26 00:00:00,2018-09-28 00:00:00,478075,ID,2013-05-27 16:28:00,3.0,Resort Villa,Pay Now,1750211091362860023,Slovakia,0,Slovakia,2,0,0,1,ID,English,29.74,MasterCard,Credit Card,EUR,True,365D100P_100P,False,,,,,,,,,5319,,,1816
-5009206720447633876,2018-09-01 10:16:00,2018-09-01 00:00:00,2018-09-02 00:00:00,1241534,MY,2016-06-23 14:00:00,3.5,Hotel,Pay Now,5247904892099460010,Malaysia,1,Malaysia,2,0,0,1,MY,English,25.72,Visa,Credit Card,MYR,False,1D1N_1N,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,5725,,,2240
6034874277106994750,2018-09-06 01:07:00,2018-09-14 00:00:00,2018-09-15 00:00:00,1166164,TW,2016-03-01 16:14:00,0.0,Guest House / Bed & Breakfast,Pay Later,8288044974480500036,Taiwan,1,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,29.2,Visa,Credit Card,TWD,False,1D1N_1N,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-09-06,5250,,,2162
8776182486119333770,2018-07-06 05:11:00,2018-07-10 00:00:00,2018-07-11 00:00:00,484792,US,2013-06-11 21:55:00,2.0,Motel,Pay Now,5451417843397210045,UNKNOWN,0,Japan,2,2,0,1,JP,English,92.3,MasterCard,Credit Card,JPY,True,3D1N_1N,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4100,,,1936
